StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,check-decrease-1,check-increase-1,check-2,overall-strategy,gender,gender_4_TEXT,age,education,experience_1,experience_2,experience_3,experience_4,effort,feedback,PROLIFIC_PID,size1,size2,size3,size4,size5,dataset1,dataset2,dataset3,dataset4,dataset5,method1,method2,method3,method4,method5,size00,size01,order,row,col,dataset,method
2024-02-28 18:27:23,2024-02-28 18:30:47,0,175.39.162.182,100,204,1,2024-02-28 18:30:48,R_4p9M86ucacnJiKL,,,,,-37.8812,145.1656,anonymous,EN,1,,1,2,as long as the trend is similar to the original,2,,39,9,1,0,10,,3,no,5e243c063d2e1b6bcce4c82f,na,6407,21624,9611,1266,apps,hidden,fraud,mnist,pollution,blue,maxmin,outlier,vas,random,500,1400,stl,2,2,hidden,maxmin
2024-02-28 18:23:50,2024-02-28 18:30:49,0,181.163.77.165,100,419,1,2024-02-28 18:30:50,R_7lxAilV64xFIpkt,,,,,-34.982,-71.232,anonymous,EN,1,,1,3,Just trying to find the most similar sample like the examples suggested.,1,,29,6,0,0,0,0,2,No,5d474ed70f79810001c36084,na,na,1266,6407,14416,apps,hidden,fraud,mnist,pollution,vas,random,blue,maxmin,outlier,2500,na,stl,4,1,apps,vas
2024-02-28 18:23:16,2024-02-28 18:30:50,0,78.10.207.0,100,454,1,2024-02-28 18:30:51,R_2w0uwwklYflZQPm,,,,,52.2296,21.0067,anonymous,EN,1,,2,2,I tried the strategy of minimalism of points in picture and I tried to find all characterictics to the picture be the same as the original.,2,,22,6,2,0,2,,2,The survey is interesting ;),605b52d6903ac0311ac2f941,844,32437,32437,14416,563,apps,hidden,fraud,mnist,pollution,outlier,vas,random,blue,maxmin,1500,na,stl,5,3,fraud,random
2024-02-28 18:24:36,2024-02-28 18:31:06,0,188.251.139.114,100,390,1,2024-02-28 18:31:07,R_2dRKRi2TVfygC5a,,,,,41.5329,-8.6102,anonymous,EN,1,,2,3,based on the patterns of the images,1,,39,6,0,0,0,0,3,no,602ae9e3338e8e1df07284b4,9611,9611,na,14416,844,apps,hidden,fraud,mnist,pollution,blue,maxmin,outlier,vas,random,2500,na,stl,2,1,apps,blue
2024-02-28 18:25:27,2024-02-28 18:31:21,0,89.64.58.141,100,353,1,2024-02-28 18:31:21,R_5EEI3jjtIHYvHrp,,,,,50.0585,19.9342,anonymous,EN,1,1,,3,I tried to achieve a very similar pattern so that someone could see the pattern from the original sample.,1,,28,2,0,0,0,0,3,,5de52f36a91be34a4ea35c71,na,2848,2848,9611,6407,apps,hidden,fraud,mnist,pollution,blue,maxmin,outlier,vas,random,1500,na,lts,2,2,hidden,maxmin
2024-02-28 18:21:45,2024-02-28 18:31:21,0,94.63.229.179,100,576,1,2024-02-28 18:31:22,R_2AKVEmccSfbAptW,,,,,38.7373,-9.1945,anonymous,EN,1,2,,3,I had the same strategy for each visualization,2,,19,3,0,0,0,,3,no,6102036fb0b75f1b720e6861,na,na,32437,32437,32437,apps,hidden,fraud,mnist,pollution,vas,random,blue,maxmin,outlier,200,na,lts,4,2,hidden,random
2024-02-28 18:27:01,2024-02-28 18:31:21,0,84.2.246.205,100,260,1,2024-02-28 18:31:22,R_6NJ1b0XTHC8RLIo,,,,,48.0978,20.7884,anonymous,EN,1,,1,2,,1,,24,6,2,2,4,0,2,-,59bda1adab8d830001fe5e4b,32437,na,32437,32437,844,apps,hidden,fraud,mnist,pollution,random,blue,maxmin,outlier,vas,2000,na,stl,3,2,hidden,blue
2024-02-28 18:19:20,2024-02-28 18:31:25,0,94.61.105.41,100,724,1,2024-02-28 18:31:25,R_3cxdv9qndiO6uQ1,,,,,41.1765,-8.6877,anonymous,EN,1,2,,2,"The strategy was the same. I slid the slide until the sample had no visual correlation with the original image. So if I show the image of the sample, the interpretation of the graph will be the same, and when I thought this was no longer the case, I stopped.",1,,27,7,1,2,2,,3,,6052b0d0dc7dc26036979852,32437,na,1898,14416,1266,apps,hidden,fraud,mnist,pollution,random,blue,maxmin,outlier,vas,500,na,lts,3,4,mnist,outlier
2024-02-28 18:24:27,2024-02-28 18:31:26,0,70.77.202.94,100,418,1,2024-02-28 18:31:26,R_1S4JWxl6sW8KKFb,,,,,51.1467,-114.3133,anonymous,EN,1,,2,2,"I looked for what I considered key characteristics, for example a distinct clump of data, or a spike in the graph, and looked for the nearest sample where I thought those key characteristics were distinct enough.",2,,27,2,0,0,0,0,2,,5d0c1fd958b4040001b67b83,na,2848,21624,14416,6407,apps,hidden,fraud,mnist,pollution,blue,maxmin,outlier,vas,random,1000,na,stl,2,3,fraud,outlier
2024-02-28 18:26:43,2024-02-28 18:31:30,0,178.18.169.42,100,286,1,2024-02-28 18:31:30,R_4asrgQ4YHQhiruP,,,,,47.7314,16.4044,anonymous,EN,1,1,,2,I just compared both figures and it was mostly based on my first-reaction to it.,1,,19,2,0,0,0,0,2,,658050a64cb63eb1b2980a47,6407,4271,6407,6407,32437,apps,hidden,fraud,mnist,pollution,outlier,vas,random,blue,maxmin,200,na,lts,5,1,apps,outlier
2024-02-28 18:25:17,2024-02-28 18:31:41,0,79.169.86.54,100,384,1,2024-02-28 18:31:42,R_20i4AsEbxvTAkxB,,,,,38.6839,-9.3102,anonymous,EN,1,2,,3,I simply used the slide by keep an eye on the original visualization to see if the sample would get similar. I didn't adopt different strategies when interacting with different visualizations.,2,,31,6,1,0,2,0,2,,60a2c7d2f13744a90856149c,32437,na,4271,32437,na,apps,hidden,fraud,mnist,pollution,random,blue,maxmin,outlier,vas,200,200,lts,3,5,pollution,vas
2024-02-28 18:21:00,2024-02-28 18:31:42,0,85.243.235.238,100,641,1,2024-02-28 18:31:42,R_24FZxhtbSr738Gc,,,,,38.7905,-9.1859,anonymous,EN,1,,1,3,I didn't adopt different strategies. I just determined the stopping point of the samples when it seemed to be reaching the same key patterns of the original visualization.,1,,28,3,2,0,,2,2,No,60d1ddaca95145c1433a9c87,na,32437,4271,32437,14416,apps,hidden,fraud,mnist,pollution,maxmin,outlier,vas,random,blue,3000,na,stl,1,4,mnist,random
2024-02-28 18:21:39,2024-02-28 18:31:51,0,84.115.233.175,100,612,1,2024-02-28 18:31:52,R_8ghUofIKt2fAF6C,,,,,48.1535,16.3855,anonymous,EN,1,,2,2,"First, I observed the detailed pattern in the original visualization, then step by step moved the slider to and fro to see when a similar distribution is formed. However, in some samples, the small sample could not give enough information to form a decision about the distribution similarity.",1,,30,9,2,1,10,,3,Interesting study on visual analytics giving the user enough room to ponder and match the visualizations.,65c9ee501445351500a2398f,4271,9611,na,563,1898,apps,hidden,fraud,mnist,pollution,vas,random,blue,maxmin,outlier,3000,na,stl,4,3,fraud,blue
2024-02-28 18:21:37,2024-02-28 18:32:03,0,189.177.174.20,100,625,1,2024-02-28 18:32:03,R_1dLCmrqPNlruYKq,,,,,21.6212,-104.843,anonymous,EN,1,,1,2,My main strategy was to represent the original data as best as possible with the least amount of data but without losing any upward or downward trend.,1,,30,6,0,0,5,0,3,All good.,650f4afc1fc2961fbbad3565,na,na,1266,9611,844,apps,hidden,fraud,mnist,pollution,random,blue,maxmin,outlier,vas,2500,na,stl,3,2,hidden,blue
2024-02-28 18:27:37,2024-02-28 18:32:07,0,106.71.250.46,100,269,1,2024-02-28 18:32:07,R_4eR9YqTLZyRpH9Q,,,,,-37.8159,144.9669,anonymous,EN,1,,2,2,I didn't really have a strategy other than looking at the most similar distribution. ,2,,27,6,4,0,0,0,3,,60458c94a804836e07b1bb21,6407,na,375,1898,6407,apps,hidden,fraud,mnist,pollution,maxmin,outlier,vas,random,blue,1500,na,stl,1,3,fraud,vas
2024-02-28 18:27:36,2024-02-28 18:32:15,0,219.89.118.6,100,278,1,2024-02-28 18:32:15,R_4ii8WUNgyBn8HUR,,,,,-45.2564,169.3829,anonymous,EN,1,1,,3,Focused on overall data distribution similarity rather than individual sections,2,,34,6,0,0,0,,2,,652d8acb9b02b06839079e82,21624,na,1266,6407,844,apps,hidden,fraud,mnist,pollution,random,blue,maxmin,outlier,vas,1000,na,lts,3,2,hidden,blue
2024-02-28 18:25:47,2024-02-28 18:32:22,0,85.139.24.228,100,395,1,2024-02-28 18:32:23,R_2DFHiNi8cQqk7Zv,,,,,38.7373,-9.1945,anonymous,EN,1,,1,3,"Same strategie, increase the bar to the maximum to see if it gets similar enough with the original, and then decrease from there to make sure",1,,27,2,3,0,5,,2,,64cfeed1c4a717373e852ce4,9611,na,32437,32437,32437,apps,hidden,fraud,mnist,pollution,maxmin,outlier,vas,random,blue,2000,na,stl,1,3,fraud,vas
2024-02-28 18:28:13,2024-02-28 18:32:22,0,149.90.136.226,100,249,1,2024-02-28 18:32:23,R_4s2S1jgPVRowqqJ,,,,,41.177,-8.5612,anonymous,EN,1,,1,3,NO,3,,30,3,0,0,0,0,1,,5f8f7b6a2650711e2238f6d5,14416,na,na,32437,32437,apps,hidden,fraud,mnist,pollution,vas,random,blue,maxmin,outlier,750,na,stl,4,2,hidden,random
2024-02-28 18:22:27,2024-02-28 18:32:23,0,121.75.140.207,100,595,1,2024-02-28 18:32:23,R_4erCf0RADuggulg,,,,,-36.8631,174.7545,anonymous,EN,1,1,,3,most of the sample were not too similar so I used my best judgement to find one closest unless it was very obvious there was none that were close,1,,23,6,0,0,0,0,2,no,645bf09d994c95cdd2d9b33c,6407,32437,563,32437,375,apps,hidden,fraud,mnist,pollution,maxmin,outlier,vas,random,blue,200,200,lts,1,4,mnist,random
2024-02-28 18:24:35,2024-02-28 18:32:32,0,189.141.99.225,100,477,1,2024-02-28 18:32:33,R_7H7FKDIn1ozWujL,,,,,20.7206,-100.4174,anonymous,EN,1,1,,2,I looked at the most prominent points in the graphs and the overall shape of it to decide whether it lost the original intent or not.,2,,21,3,1,0,0,0,3,Everything was ok,65de63090d4695de8df8f28a,1898,na,2848,4271,4271,apps,hidden,fraud,mnist,pollution,maxmin,outlier,vas,random,blue,3000,200,lts,1,2,hidden,outlier
2024-02-28 18:24:42,2024-02-28 18:32:35,0,189.215.209.163,100,472,1,2024-02-28 18:32:35,R_5evVRtjhi30147D,,,,,18.7786,-98.9323,anonymous,EN,1,1,,3,"When it stopped looking like the original and stopped having the pattern of the original, I left it there.",2,,44,6,1,1,4,,3,"I tried to understand the instructions at the beginning, I want to think that I did it right, but it caused me confusion that at the beginning I made a mistake even though it said that there was no right or wrong answer.",650c8f5922976164900ad75e,1266,6407,4271,1266,4271,apps,hidden,fraud,mnist,pollution,outlier,vas,random,blue,maxmin,750,na,lts,5,4,mnist,blue
2024-02-28 18:22:16,2024-02-28 18:32:37,0,153.246.174.103,100,620,1,2024-02-28 18:32:38,R_4yaOgUzPc1XnVlL,,,,,34.5926,133.7595,anonymous,EN,1,2,,3,I used pattern and shape similarities. I also consider the amount of points or size of bars.,2,,32,6,1,0,9,0,3,No.,65cd5eeaacfb1e955956be9f,14416,na,32437,6407,21624,apps,hidden,fraud,mnist,pollution,vas,random,blue,maxmin,outlier,2000,1400,lts,4,4,mnist,maxmin
2024-02-28 18:20:39,2024-02-28 18:32:40,0,37.171.202.155,100,720,1,2024-02-28 18:32:41,R_5pY7G5GpLgRA6xt,,,,,48.8582,2.3387,anonymous,EN,1,2,,3,The strategy I've adopted is to find the key place where the overall sample graph is presented without being as detailed as the original.,1,,24,8,3,2,2,,3,,60d00e9d019f9bf7164f7e96,1898,2848,1266,9611,375,apps,hidden,fraud,mnist,pollution,random,blue,maxmin,outlier,vas,2000,1600,lts,3,5,pollution,vas
2024-02-28 18:24:35,2024-02-28 18:32:51,0,1.146.201.6,100,496,1,2024-02-28 18:32:52,R_4Bwr9XrzNhxbhol,,,,,-32.0301,115.973,anonymous,EN,1,,2,2,"The strategy was more or less the same for all of them. Increasing the amount of samples until the data was representative of the original. Without enough samples some of the visualizations were leaving out entire areas of charts, or showing the full range of data but not where  it is concentrated the most",1,,36,3,0,0,18,0,3,,65a9aec2a70a19082c8d509d,na,4271,4271,6407,2848,apps,hidden,fraud,mnist,pollution,blue,maxmin,outlier,vas,random,750,na,stl,2,2,hidden,maxmin
2024-02-28 18:26:43,2024-02-28 18:32:55,0,105.216.107.12,100,372,1,2024-02-28 18:32:56,R_7kKQahLTMJpfNtX,,,,,-26.2309,28.0583,anonymous,EN,1,2,,3,"No, I didnt use different strategies. I just decreased to my satisfaction ",2,,28,4,2,0,5,0,2,,5fd8a0646c16732304844f31,563,2848,32437,1898,32437,apps,hidden,fraud,mnist,pollution,outlier,vas,random,blue,maxmin,200,800,lts,5,1,apps,outlier
2024-02-28 18:20:49,2024-02-28 18:33:03,0,189.128.65.92,100,733,1,2024-02-28 18:33:04,R_7JPMBlX4HbkFKuJ,,,,,20.6574,-100.4148,anonymous,EN,1,2,,2,"I tried to make sure that the patterns were similar enough to start with. After that, I made sure to stop before the most important parts of the samples were erased or blended so that relevant information could still be picked up. This is the only strategy that I used for the samples.",2,,21,3,0,0,0,0,3,I think this was a very interesting and unique survey!,65ac0cc80b118ec1eda32288,na,9611,na,6407,na,apps,hidden,fraud,mnist,pollution,blue,maxmin,outlier,vas,random,1500,na,lts,2,3,fraud,outlier
2024-02-28 18:27:36,2024-02-28 18:33:09,0,187.131.185.115,100,333,1,2024-02-28 18:33:09,R_1BwIT2n2M2h8LYW,,,,,19.5618,-99.2129,anonymous,EN,1,,1,3,Just by looking constantly to both visualizers.  ,1,,30,3,0,0,0,0,3,"No, thanks.",5fb9adb28a52968d9f561808,na,na,na,32437,32437,apps,hidden,fraud,mnist,pollution,outlier,vas,random,blue,maxmin,3000,na,stl,5,5,pollution,maxmin
2024-02-28 18:27:26,2024-02-28 18:33:28,0,187.189.93.52,100,362,1,2024-02-28 18:33:29,R_7CJSFIH0jJlymxm,,,,,19.4155,-99.0465,anonymous,EN,1,2,,3,I tried to compare it with the original until it stopped being similar to me.,2,,27,6,0,1,0,,3,,5b5fdd52b36c3400014718b9,na,250,250,563,9611,apps,hidden,fraud,mnist,pollution,vas,random,blue,maxmin,outlier,500,na,lts,4,4,mnist,maxmin
2024-02-28 18:26:53,2024-02-28 18:33:29,0,86.81.157.234,100,396,1,2024-02-28 18:33:30,R_1sTu8IgSvup5bTM,,,,,52.1889,6.8775,anonymous,EN,1,,2,2,"Not really, it was more a feeling whether the right visualization could project and show the pattern of the original",2,,23,6,2,0,1,,2,,5ec71ce2fc75cf1631057575,2848,9611,32437,14416,1266,apps,hidden,fraud,mnist,pollution,blue,maxmin,outlier,vas,random,1000,1600,stl,2,3,fraud,outlier
2024-02-28 18:27:38,2024-02-28 18:33:33,0,84.224.31.135,100,355,1,2024-02-28 18:33:34,R_4l43veS4vWOlBl9,,,,,47.4651,18.9552,anonymous,EN,1,,1,2,My strategy was to make the sample look close to have the same shape as the original ,1,,20,2,3,0,0,0,3,,654cbcb9ca03c506c55db615,2848,6407,na,14416,1898,apps,hidden,fraud,mnist,pollution,blue,maxmin,outlier,vas,random,500,1600,stl,2,4,mnist,vas
2024-02-28 18:25:31,2024-02-28 18:33:34,0,190.46.207.85,100,483,1,2024-02-28 18:33:35,R_3KGzHN14GxUtPM5,,,,,-33.4521,-70.6536,anonymous,EN,1,,2,2,I didn't use a specific strategy; I looked for patterns that would help define the requested image.,1,,47,6,0,0,0,0,3,No.,65cec4108e7f6faea7b791f1,9611,1898,na,4271,563,apps,hidden,fraud,mnist,pollution,outlier,vas,random,blue,maxmin,2000,na,stl,5,3,fraud,random
2024-02-28 18:27:09,2024-02-28 18:33:38,0,93.147.243.203,100,389,1,2024-02-28 18:33:39,R_1D5YCg3YUM2viGE,,,,,38.1302,13.329,anonymous,EN,1,1,,2,i drew something imaginary using the data shown and stopped once i lost sight of it,1,,23,1,0,0,0,0,3,,5e3f867091be661d53bd43df,250,2848,250,1898,844,apps,hidden,fraud,mnist,pollution,outlier,vas,random,blue,maxmin,200,na,lts,5,2,hidden,vas
2024-02-28 18:26:17,2024-02-28 18:33:52,0,176.78.202.182,100,454,1,2024-02-28 18:33:53,R_2YrzHAx9TWNbdqw,,,,,38.7373,-9.1945,anonymous,EN,1,2,,3,First I tried to understand if the samples matched the original. The strategy was to have the minimum amount of definition that allowed me see certain details from the original,1,,41,10,12,3,16,,2,,6554dd13cc069c6742730591,na,250,844,6407,na,apps,hidden,fraud,mnist,pollution,random,blue,maxmin,outlier,vas,200,na,lts,3,4,mnist,outlier
2024-02-28 18:22:15,2024-02-28 18:33:55,0,193.224.106.21,100,700,1,2024-02-28 18:33:56,R_8pX6YC9YlnRjXsp,,,,,47.9573,21.7151,anonymous,EN,1,2,,3,"I only used one strategy, always looking at the differences between the original and sample so I can know how far or closer should the slide go,",2,,24,6,0,0,0,0,3,,610cfd6286acd76d66958ed4,na,na,1266,14416,na,apps,hidden,fraud,mnist,pollution,random,blue,maxmin,outlier,vas,200,na,lts,3,2,hidden,blue
2024-02-28 18:25:35,2024-02-28 18:33:57,0,189.203.100.50,100,502,1,2024-02-28 18:33:58,R_1R3YZwBX4Y85V4J,,,,,20.7264,-103.3873,anonymous,EN,1,,1,3,i  tried to identify the baseline of the graph and kept moving the bar until if was similar to the original graphic,1,,33,4,0,1,0,0,3,no,5dfd846eff28a8a6c0b40e1d,2848,32437,na,6407,na,apps,hidden,fraud,mnist,pollution,outlier,vas,random,blue,maxmin,1000,1200,stl,5,4,mnist,blue
2024-02-28 18:27:04,2024-02-28 18:34:09,0,1.145.37.69,100,424,1,2024-02-28 18:34:09,R_43RUqIikrJ2vMel,,,,,-33.9281,151.0736,anonymous,EN,1,1,,2,moved the slider to remove the dots as muhc as possible but so the information still looked similar to the original,2,,34,4,0,0,4,,2,,65c15099d396af7b640450e7,na,1898,250,844,6407,apps,hidden,fraud,mnist,pollution,vas,random,blue,maxmin,outlier,200,na,lts,4,4,mnist,maxmin
2024-02-28 18:26:18,2024-02-28 18:34:15,0,213.66.52.63,100,476,1,2024-02-28 18:34:15,R_21snQHcy7JKoKoJ,,,,,55.6078,12.9982,anonymous,EN,1,,2,1,I kept increasing and decreasing to see at which level there will be the most visual similarity then I stop at the level that provided the most similarity ,1,,37,7,24,4,14,,3,not really,657528257b4dff38b20a7bc4,32437,9611,21624,32437,9611,apps,hidden,fraud,mnist,pollution,outlier,vas,random,blue,maxmin,2000,1400,stl,5,1,apps,outlier
2024-02-28 18:24:42,2024-02-28 18:34:17,0,207.248.203.138,100,574,1,2024-02-28 18:34:18,R_7n6mnPzHuFAdR5P,,,,,-33.4521,-70.6536,anonymous,EN,1,2,,2,I determined my stopping points by watching how the samples changed on each visualization and I selected them when I had the confidence to predict how it would have to continue to be as close as possible to the original,2,,25,3,4,0,0,2,3,,65c0fe55bb3a574659ca83b9,563,1898,21624,4271,na,apps,hidden,fraud,mnist,pollution,outlier,vas,random,blue,maxmin,1500,na,lts,5,4,mnist,blue
2024-02-28 18:18:27,2024-02-28 18:34:18,0,5.38.229.161,100,951,1,2024-02-28 18:34:19,R_24Dm7RRKw7A801z,,,,,47.5636,19.0947,anonymous,EN,1,2,,3,"Just tried to find the last one that's similar enough. Also, I had to like not start looking at the images for too long, because the more I started looking at the details, the more differences my brain picked up between the main graph and the samples. ",1,,28,6,4,0,0,0,3,,5e8a039ae36a996a8e3def4e,na,na,9611,9611,14416,apps,hidden,fraud,mnist,pollution,maxmin,outlier,vas,random,blue,1000,na,lts,1,2,hidden,outlier
2024-02-28 18:25:56,2024-02-28 18:34:23,0,201.146.198.66,100,507,1,2024-02-28 18:34:24,R_1EiKfBcCIZDhaxj,,,,,31.6937,-106.4235,anonymous,EN,1,,1,3,I stopped when I could recognize the pattern from the original just enough. I used the same strategy with all of the visualizations.,2,,24,6,2,0,0,0,3,,585330394e111700010b1ecd,6407,1898,2848,4271,4271,apps,hidden,fraud,mnist,pollution,maxmin,outlier,vas,random,blue,200,1400,stl,1,3,fraud,vas
2024-02-28 18:27:17,2024-02-28 18:34:33,0,201.103.162.220,100,435,1,2024-02-28 18:34:33,R_7rO3IIMxtifIam6,,,,,19.4147,-99.1717,anonymous,EN,1,2,,2,"For the bar diagrams I used the scale for perspective of the higher values, for the one with clusters I chose the one that still had a significant accumulation. ",2,,25,3,2,0,1,,2,,60309a142458094108f37f73,21624,na,1266,14416,na,apps,hidden,fraud,mnist,pollution,random,blue,maxmin,outlier,vas,750,na,lts,3,5,pollution,vas
2024-02-28 18:27:30,2024-02-28 18:34:40,0,188.37.221.48,100,429,1,2024-02-28 18:34:40,R_7fI3Ze2XO8FLkdl,,,,,40.9548,-8.6249,anonymous,EN,1,2,,3,"My method to visualize whether the sample becomes different from the original is to reduce the points until the sample loses the form, the aspect or the curve of the original. I adopt almost the same strategy in every exercise, when it comes to graphics I tend to pay more attention to the ""meaning"" of it and if the sample stops showing an approximate result that's my stopping point.",1,,24,2,0,0,5,,3,,645a6ebe7ca837113f8d54dc,844,1266,2848,1266,2848,apps,hidden,fraud,mnist,pollution,blue,maxmin,outlier,vas,random,1000,400,lts,2,4,mnist,vas
2024-02-28 18:27:23,2024-02-28 18:34:55,0,189.153.201.131,100,451,1,2024-02-28 18:34:55,R_5BtvOXacCv3UiN1,,,,,25.7808,-100.3781,anonymous,EN,1,1,,2,"The strategy I used was dependent on the type of visualization, keeping in the original similitudes through the sample.",2,,20,5,2,3,1,,3,,65a6bb053eab2060b0c07665,14416,563,1266,6407,844,apps,hidden,fraud,mnist,pollution,random,blue,maxmin,outlier,vas,500,na,lts,3,5,pollution,vas
2024-02-28 18:31:45,2024-02-28 18:34:56,0,161.29.71.105,100,190,1,2024-02-28 18:34:57,R_4yumq0hy4i5idUZ,,,,,-43.5551,172.6178,anonymous,EN,1,2,,2,"I kept scrolling until the image looked different then went back one step. For some, the sample missed entire lines of data which would skew the outcome so I picked nothing was suitable",2,,27,6,2,0,0,,2,,659db1d05b102b72bcc11e0a,na,2848,32437,4271,9611,apps,hidden,fraud,mnist,pollution,blue,maxmin,outlier,vas,random,1500,na,lts,2,2,hidden,maxmin
2024-02-28 18:26:56,2024-02-28 18:35:13,0,121.44.212.215,100,497,1,2024-02-28 18:35:14,R_43TWGyIUwYexbzw,,,,,-34.9517,138.607,anonymous,EN,1,,2,3,"Different strategies for different visualizations. For the spots pattern, it didn't matter if there were fewer data points, as long as the overall pattern/appearance resembled that of the original. Struggled more with the line graphs to identify similarities/consistencies. ",2,,25,6,1,,,Certificate (1),3,,659b6086c3f3ad604a8906c9,na,na,4271,32437,na,apps,hidden,fraud,mnist,pollution,random,blue,maxmin,outlier,vas,3000,na,stl,3,4,mnist,outlier
2024-02-28 18:26:49,2024-02-28 18:35:18,0,85.244.201.222,100,509,1,2024-02-28 18:35:19,R_17NYLoh42nz0u34,,,,,38.8979,-9.035,anonymous,EN,1,,1,3,No I just look where the points are and how many,1,,22,7,1,1,2,,2,,64db888849e5590edaac22a1,250,na,na,32437,32437,apps,hidden,fraud,mnist,pollution,vas,random,blue,maxmin,outlier,200,na,stl,4,4,mnist,maxmin
2024-02-28 18:22:58,2024-02-28 18:35:31,0,190.100.137.165,100,752,1,2024-02-28 18:35:31,R_1FAvuH4C5q61Zlv,,,,,-33.4521,-70.6536,anonymous,EN,1,2,,3,"Yes, depending on the original type of sample i was trying to follow a judgement of what kind of similarity i would follow to define the the second image",1,,31,8,2,2,5,0,3,"It was a kind of interesting survey, I would like to know more deep information about the results",65215c2abb6082c1c3bcee5d,na,na,na,2848,14416,apps,hidden,fraud,mnist,pollution,vas,random,blue,maxmin,outlier,1000,na,lts,4,2,hidden,random
2024-02-28 18:20:29,2024-02-28 18:35:32,0,189.130.71.10,100,902,1,2024-02-28 18:35:32,R_6nHNULySL0srD8k,,,,,19.413,-99.1231,anonymous,EN,1,2,,2,"select the sample that clearly showed the differences in the distribution of the data, but that respected the frequency of appearance of the data through the density of the points",1,,29,8,1,8,3,,1,no,613a65ef1572b89703263611,na,9611,6407,14416,32437,apps,hidden,fraud,mnist,pollution,blue,maxmin,outlier,vas,random,750,na,lts,2,5,pollution,random
2024-02-28 18:25:08,2024-02-28 18:35:35,0,191.112.73.33,100,626,1,2024-02-28 18:35:36,R_7f29OqlH33vl52s,,,,,-33.4521,-70.6536,anonymous,EN,1,,1,3,Tried to repeat the pattern in the original picture,2,,35,7,3,1,1,,3,It was fun,651033d039c135459ac83d8f,32437,32437,na,32437,21624,apps,hidden,fraud,mnist,pollution,outlier,vas,random,blue,maxmin,3000,na,stl,5,4,mnist,blue
