StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,check-decrease-1,check-increase-1,check-2,overall-strategy,gender,gender_4_TEXT,age,education,experience_1,experience_2,experience_3,experience_4,effort,feedback,PROLIFIC_PID,size1,size2,size3,size4,size5,dataset1,dataset2,dataset3,dataset4,dataset5,method1,method2,method3,method4,method5,size00,size01,order,row,col,dataset,method
2024-02-28 18:26:44,2024-02-28 18:35:35,0,189.169.115.218,100,531,1,2024-02-28 18:35:36,R_3tG6ocuW6lxZbSV,,,,,20.5534,-100.7842,anonymous,EN,1,2,,3,using the shape of the original one,1,,43,6,1,0,0,0,2,,5cd9cd20300c8c00016ea1c4,2848,na,na,4271,9611,apps,hidden,fraud,mnist,pollution,vas,random,blue,maxmin,outlier,2000,na,lts,4,2,hidden,random
2024-02-28 18:23:02,2024-02-28 18:35:49,0,187.189.238.60,100,766,1,2024-02-28 18:35:49,R_7vYv5U9VJgpPyOB,,,,,29.1208,-110.838,anonymous,EN,1,,1,3,I tried to compare all the options too determinate which one was the most similar to te original,2,,21,6,1,1,0,,3,,613a428875824d53cfbba235,563,6407,32437,32437,21624,apps,hidden,fraud,mnist,pollution,outlier,vas,random,blue,maxmin,200,1600,stl,5,1,apps,outlier
2024-02-28 18:27:30,2024-02-28 18:35:56,0,102.220.209.104,100,506,1,2024-02-28 18:35:57,R_2fE7A4D1ovBGicc,,,,,-33.91,18.4304,anonymous,EN,1,2,,3,I analysed the original and stopped when the sample was or is the most accurate.,2,,28,3,0,0,0,0,3,,646bcf060a4480705c9636ca,32437,na,32437,32437,4271,apps,hidden,fraud,mnist,pollution,random,blue,maxmin,outlier,vas,2000,na,lts,3,1,apps,random
2024-02-28 18:27:21,2024-02-28 18:36:12,0,139.47.71.182,100,530,1,2024-02-28 18:36:12,R_2uEsRTCUbWpWRCx,,,,,40.4519,-3.711,anonymous,EN,1,2,,2,"I tried to stay true to the original size and shape of the image, without losing the important information",2,,22,7,2,1,0,,3,,65ba5f6a0e3d78f2358ec631,21624,na,1266,6407,na,apps,hidden,fraud,mnist,pollution,random,blue,maxmin,outlier,vas,750,na,lts,3,3,fraud,maxmin
2024-02-28 18:25:25,2024-02-28 18:36:16,0,186.104.82.125,100,650,1,2024-02-28 18:36:16,R_3EGX1l9ohzT9Gw1,,,,,-33.4521,-70.6536,anonymous,EN,1,2,,2,I focus mainly on the peak points to relate them to the sample.,1,,24,4,1,0,1,,3,I have no comments,5fcad728d12d7d016defe610,na,na,9611,1898,21624,apps,hidden,fraud,mnist,pollution,vas,random,blue,maxmin,outlier,1000,na,lts,4,5,pollution,outlier
2024-02-28 18:24:44,2024-02-28 18:36:29,0,111.69.72.202,100,705,1,2024-02-28 18:36:30,R_4dmYAssxrKB4ErI,,,,,-37.6846,176.162,anonymous,EN,1,2,,2,I had a look at all options and choose the one that was the best.,1,,47,7,1,1,5,0,3,no,5f30a3aafe3e9550d0b8333d,na,1266,1898,844,na,apps,hidden,fraud,mnist,pollution,outlier,vas,random,blue,maxmin,500,1400,lts,5,2,hidden,vas
2024-02-28 18:27:46,2024-02-28 18:36:30,0,165.73.49.99,100,524,1,2024-02-28 18:36:31,R_7oTzx21KUXdvEL7,,,,,-26.2309,28.0583,anonymous,EN,1,1,,2,"Initially, I went on the scale side that indicated fewer as my assumption was it would ensure that the difference of the sample would be visually different. There after I would move the scale slightly seeing at which point is the difference apparent and that would be the point I would stop. ",2,,26,6,2,0,0,,3,No.,60f575f3c4ba4a65eec7092f,1266,1898,4271,844,1266,apps,hidden,fraud,mnist,pollution,blue,maxmin,outlier,vas,random,200,600,lts,2,4,mnist,vas
2024-02-28 18:26:20,2024-02-28 18:36:36,0,187.208.120.192,100,616,1,2024-02-28 18:36:37,R_1RBV1Bg3q2fccVP,,,,,19.6937,-99.228,anonymous,EN,1,,1,3,"Yes, I try to choose the one that is similar to the original. And I try to watch -in general- that points are in the right place. ",2,,27,6,1,0,2,0,3,It was interesting!,613a779cf82fe120412839e5,na,na,na,21624,21624,apps,hidden,fraud,mnist,pollution,vas,random,blue,maxmin,outlier,200,na,stl,4,3,fraud,blue
2024-02-28 18:25:23,2024-02-28 18:36:56,0,109.49.117.220,100,692,1,2024-02-28 18:36:56,R_2aYbSkDFelhjqpP,,,,,38.7373,-9.1945,anonymous,EN,1,,,2,My strategy was to slide the slider until the dots on the right were similiar enough to the image being created by the dots on the left. I kept using this strategy for every stage of the study.,1,,27,7,0,1,1,0,2,Very unique and enjoyable study :),647c7eddec48b737578d8f38,32437,32437,375,6407,na,apps,hidden,fraud,mnist,pollution,random,blue,maxmin,outlier,vas,200,1600,stl,3,4,mnist,outlier
2024-02-28 18:23:48,2024-02-28 18:37:12,0,85.138.238.123,100,803,1,2024-02-28 18:37:12,R_8NxkwpcKXvwW2u5,,,,,38.6821,-9.162,anonymous,EN,1,,1,2,I tried to approximate the best I saw fit,1,,24,3,1,1,0,0,2,,603d4dbda4df1dbbe8cc13ee,32437,32437,21624,32437,4271,apps,hidden,fraud,mnist,pollution,random,blue,maxmin,outlier,vas,1500,1600,stl,3,3,fraud,maxmin
2024-02-28 18:17:36,2024-02-28 18:37:20,0,200.34.190.13,100,1184,1,2024-02-28 18:37:20,R_5ON45VvVLjugalJ,,,,,25.17,-103.249,anonymous,EN,1,2,,2,"I used the same strategy due to the alikeness of the figures, the dots resemble the more when they have more dots, however the ones that aren´t similar don't seem reasonable to move.",2,,21,3,6,0,1,,3,Everything fine thank you.,615b30431850ae816196b924,32437,na,32437,32437,9611,apps,hidden,fraud,mnist,pollution,random,blue,maxmin,outlier,vas,200,na,lts,3,3,fraud,maxmin
2024-02-28 18:26:11,2024-02-28 18:37:32,0,94.60.190.44,100,681,1,2024-02-28 18:37:32,R_5D7Vs7gwMWXu1x8,,,,,41.1691,-8.6793,anonymous,EN,1,2,,3,,1,,20,3,1,1,2,,3,,64d9183fba19eff7848d1e92,2848,32437,32437,32437,32437,apps,hidden,fraud,mnist,pollution,vas,random,blue,maxmin,outlier,3000,1600,lts,4,4,mnist,maxmin
2024-02-28 18:23:04,2024-02-28 18:37:59,0,185.122.98.146,100,894,1,2024-02-28 18:37:59,R_8hSTBvym8tXueTG,,,,,50.7213,23.2619,anonymous,EN,1,,1,3,I tried to make the sample image look at least a little like the original.,1,,29,2,0,0,0,0,2,first original image at tutorial did not load,5e9b0ac83abad80009e61116,1898,2848,1266,6407,1266,apps,hidden,fraud,mnist,pollution,random,blue,maxmin,outlier,vas,1500,na,stl,3,4,mnist,outlier
2024-02-28 18:26:25,2024-02-28 18:38:10,0,186.104.186.112,100,704,1,2024-02-28 18:38:10,R_3WAWEjNbXtwoUcs,,,,,-33.4521,-70.6536,anonymous,EN,1,2,,2,I tried to find the main identifying points of each original graph and then tried to erase those by decreasing the amount of points of those identifying zones on the samples,2,,25,2,2,0,0,0,3,,65bba9a2f3e7d021982a9f64,32437,4271,na,1898,2848,apps,hidden,fraud,mnist,pollution,maxmin,outlier,vas,random,blue,1000,na,lts,1,3,fraud,vas
2024-02-28 18:21:24,2024-02-28 18:38:13,0,201.141.36.214,100,1009,1,2024-02-28 18:38:14,R_3shb6f6jG5gxjB9,,,,,19.4354,-99.1427,anonymous,EN,1,,2,3,Looking for small details that were close enough to the original instead of just looking at the whole dataset,3,,25,3,1,0,0,0,3,,613ad089983f33fc8194d601,9611,21624,14416,na,844,apps,hidden,fraud,mnist,pollution,blue,maxmin,outlier,vas,random,2000,1600,stl,2,5,pollution,random
2024-02-28 18:17:20,2024-02-28 18:38:22,0,190.114.40.97,100,1261,1,2024-02-28 18:38:23,R_1QhTEqEM84TEuLp,,,,,-33.4521,-70.6536,anonymous,EN,1,,2,3,I find it very educational to compare and look for the different similarities of different graphs.,1,,25,3,2,0,2,3,2,Continue with this type of surveys.,65b91355ae76386f788ff473,2848,32437,32437,32437,1898,apps,hidden,fraud,mnist,pollution,outlier,vas,random,blue,maxmin,1000,1600,stl,5,4,mnist,blue
2024-02-28 18:27:32,2024-02-28 18:38:36,0,50.98.111.189,100,663,1,2024-02-28 18:38:36,R_7pMuAOQUpeJchbv,,,,,49.1297,-123.1658,anonymous,EN,1,,1,2,"My strategy was to keep moving the slider until the points of the sample formed a shape/pattern that was similar enough to the original. I tried to ensure that the sample had as few points as possible, while still having a shape/pattern that was similar to the original. I used the same strategy for each visualization.",2,,25,3,1,0,0,0,3,,60186b7c5524a20fcb8ececc,844,na,844,2848,375,apps,hidden,fraud,mnist,pollution,maxmin,outlier,vas,random,blue,1500,na,stl,1,2,hidden,outlier
2024-02-28 18:27:47,2024-02-28 18:38:36,0,197.101.83.221,100,648,1,2024-02-28 18:38:36,R_6fZz4rIDx7exQUU,,,,,-34.0486,18.4811,anonymous,EN,1,,1,3,I tried to match the original to the sample or find similarities on the shape or slope,2,,23,6,1,1,0,0,2,,616657d3063dd77f0ad2b866,na,na,32437,32437,na,apps,hidden,fraud,mnist,pollution,random,blue,maxmin,outlier,vas,3000,na,stl,3,5,pollution,vas
2024-02-28 18:25:42,2024-02-28 18:38:49,0,186.107.45.248,100,786,1,2024-02-28 18:38:49,R_6HUGzfQpUtZY52x,,,,,-33.4521,-70.6536,anonymous,EN,1,2,,2,im select image like that but more shorty,1,,27,8,0,0,0,0,3,more information,5f3de2183d558221c732b650,na,250,250,1266,na,apps,hidden,fraud,mnist,pollution,maxmin,outlier,vas,random,blue,200,400,lts,1,1,apps,maxmin
2024-02-28 18:25:50,2024-02-28 18:39:03,0,41.13.9.4,100,792,1,2024-02-28 18:39:04,R_2j9Hmi1QCVgRPJf,,,,,-26.2309,28.0583,anonymous,EN,1,,,3,I stopped as soon as the visualization was clearer and no longer too crowded.,2,,33,6,0,0,0,,2,"I wish to know and learn more about statistics, and how they work and how they are applied",6534d041be8ff8dd45e68d63,14416,1898,6407,1266,563,apps,hidden,fraud,mnist,pollution,blue,maxmin,outlier,vas,random,2500,na,lts,2,3,fraud,outlier
2024-02-28 18:27:45,2024-02-28 18:39:49,0,102.23.224.239,100,723,1,2024-02-28 18:39:49,R_7VJuH3e5lEM2AiU,,,,,-28.5835,31.3794,anonymous,EN,1,,1,2,"I looked for a pattern and then chose the smallest choice that would indicate that pattern. for instance in the one pattern there was a bunch of dots looked like islands with spaces between them. I increased the number until I could make out that it wasn't one mass there was spaces inbetween. 

I mostly used this strategy, though changing it to fit the pattern or come as close to making it out. Like in the graphs style once basic indication of a trend was good enough. ",1,,42,3,0,0,0,0,3,"No, though it wasn't very clear at first what you were looking for it became clear after the second sample. ",5ead89a08a4c3741712fb05b,9611,1898,21624,4271,na,apps,hidden,fraud,mnist,pollution,blue,maxmin,outlier,vas,random,500,1600,stl,2,3,fraud,outlier
2024-02-28 18:21:47,2024-02-28 18:40:30,0,201.175.254.104,100,1122,1,2024-02-28 18:40:30,R_3bCrkp3Vi2J0Gdz,,,,,25.7659,-100.2687,anonymous,EN,1,2,,2,I take into account what for me are the most representative characteristics of the pattern. I stop when one or more of them are lost.,1,,30,3,1,0,0,0,2,No feedback,65563952de5c5569d4e55cb8,na,na,1898,2848,14416,apps,hidden,fraud,mnist,pollution,maxmin,outlier,vas,random,blue,1000,na,lts,1,5,pollution,blue
2024-02-28 18:26:46,2024-02-28 18:40:36,0,105.184.214.13,100,830,1,2024-02-28 18:40:37,R_7N8k5CmcetxLQdk,,,,,-34.0486,18.4811,anonymous,EN,1,,1,2,I tried to see if the shapes in the samples match a bit to the original to determine my answer and if they didn't then I chose the none of the samples match button.,1,,28,3,0,0,0,0,2,"no, thank you",64af5078c13aee97fa0a9983,6407,14416,na,4271,na,apps,hidden,fraud,mnist,pollution,outlier,vas,random,blue,maxmin,1500,na,stl,5,2,hidden,vas
2024-02-28 18:20:48,2024-02-28 18:40:49,0,200.56.111.254,100,1201,1,2024-02-28 18:40:50,R_1Ne5KRxs7xjkndy,,,,,32.4791,-116.8011,anonymous,EN,1,1,,2,"I made selections that still resembled the original, in concept and placement of information (points or bars). For example, in the last task, I didn't select a sample because the original presented a greater concentration of dots in the center while spread at the edges, but none of the samples reflected this ratio of concentration. ",1,,34,2,0,0,0,1,3,,5fbeec5d9d4fac152ac8bf28,4271,na,na,14416,na,apps,hidden,fraud,mnist,pollution,outlier,vas,random,blue,maxmin,3000,na,lts,5,2,hidden,vas
2024-02-28 18:24:16,2024-02-28 18:40:54,0,89.64.31.44,100,998,1,2024-02-28 18:40:54,R_1Yr1ikKuiFpSdHE,,,,,54.3741,18.5935,anonymous,EN,1,,1,2,I just looked at the graphs and tried to look at the similarities.,1,,23,2,0,0,2,0,2,,5aeaef0715a9c300011acf19,na,na,21624,32437,na,apps,hidden,fraud,mnist,pollution,maxmin,outlier,vas,random,blue,2000,na,stl,1,5,pollution,blue
2024-02-28 18:17:13,2024-02-28 18:41:02,0,58.169.144.102,100,1429,1,2024-02-28 18:41:03,R_4pHsYZnyKnpX7JD,,,,,-33.7064,150.9596,anonymous,EN,1,2,,2,they looked similar,2,,50,2,0,0,10,0,3,,59ab7a888cef7d00011f88a0,375,na,21624,9611,na,apps,hidden,fraud,mnist,pollution,maxmin,outlier,vas,random,blue,750,na,lts,1,1,apps,maxmin
2024-02-28 18:36:07,2024-02-28 18:41:27,0,103.19.4.90,100,320,1,2024-02-28 18:41:27,R_4IMdk4zCe8FRIgm,,,,,-36.8556,174.8441,anonymous,EN,1,,2,2,"The reasoning strategy I used was to ensure that the most dense points of the visualisation were accurately represented in the sample, as well as ensuring that the high and low points of the original were somewhat accurately represented. For bar graphs, I focused more on the high and low points, whereas for scatter plots, I focused more on ensuring the dense points were accurate. ",1,,21,6,0,0,0,High School - 3 years,3,,6507b9bb591942406e5f8217,na,na,250,4271,844,apps,hidden,fraud,mnist,pollution,random,blue,maxmin,outlier,vas,500,na,stl,3,3,fraud,maxmin
2024-02-28 18:26:34,2024-02-28 18:41:29,0,206.12.239.180,100,895,1,2024-02-28 18:41:30,R_3pYbm0eAnXL4RFs,,,,,48.4808,-123.3165,anonymous,EN,1,1,,2,"I just looked and did my best
",1,,19,2,8,0,0,0,3,,65a48ec0705e9626c62e0d1e,na,2848,844,9611,1898,apps,hidden,fraud,mnist,pollution,blue,maxmin,outlier,vas,random,750,na,lts,2,5,pollution,random
2024-02-28 18:26:58,2024-02-28 18:41:35,0,41.121.15.47,100,877,1,2024-02-28 18:41:36,R_2dhKqCe7XBdRj96,,,,,-25.7599,28.2604,anonymous,EN,1,,2,2,The strategies i used was the same as the first examples that where given to me. Yes i adopted diffrent strategies but towards the end,2,,24,6,2,0,4,0,3,,60fc6d93a191bc5ebe572121,na,21624,na,32437,14416,apps,hidden,fraud,mnist,pollution,blue,maxmin,outlier,vas,random,500,na,stl,2,4,mnist,vas
2024-02-28 18:22:50,2024-02-28 18:42:11,0,189.195.198.66,100,1160,1,2024-02-28 18:42:12,R_6QmnUiaJlkQWpIo,,,,,21.6212,-104.843,anonymous,EN,1,2,,2,I tried to have the least amount of data but at the same time to follow the pattern as much as possible.,1,,26,6,2,0,1,,2,,5f38c9aa0c68ee3f7c72f7b4,na,na,4271,2848,14416,apps,hidden,fraud,mnist,pollution,vas,random,blue,maxmin,outlier,750,na,lts,4,1,apps,vas
2024-02-28 18:30:25,2024-02-28 18:42:34,0,159.196.12.154,100,728,1,2024-02-28 18:42:35,R_4LkBYTQYmdDbTcV,,,,,-27.4679,153.0325,anonymous,EN,1,,1,3,When i could see the core of the graphs answers in the similar one i stopped. Usually this was when the biggest result group was fully visible on the second graph.,2,,21,4,0,2,3,,2,,65afd1febe9872afe767dd5f,6407,6407,21624,32437,14416,apps,hidden,fraud,mnist,pollution,maxmin,outlier,vas,random,blue,1500,na,stl,1,2,hidden,outlier
2024-02-28 18:38:17,2024-02-28 18:43:21,0,77.199.85.24,100,304,1,2024-02-28 18:43:22,R_2hTpqlpApx4hxdV,,,,,45.7663,4.8883,anonymous,EN,1,2,,1,if we interact with large scale it goes up,2,,29,6,1,1,4,0,1,images are not visible,650aedb786bfc02e22ec64d6,32437,na,1266,375,563,apps,hidden,fraud,mnist,pollution,blue,maxmin,outlier,vas,random,1500,na,lts,2,5,pollution,random
2024-02-28 18:27:00,2024-02-28 18:43:44,0,187.172.16.129,100,1004,1,2024-02-28 18:43:45,R_1QflVHYZgYMOE86,,,,,23.276,-106.3957,anonymous,EN,1,,2,2,"If there are a lot of points I move the bar all to the right and if I need more points, it doesn't match. 
I use the same strategies. If I see difference between the charts, I try to add more points or bars until they match. ",2,,24,6,1,0,0,0,3,It was entertaining ,61413fc1477625992cd74411,na,na,32437,32437,na,apps,hidden,fraud,mnist,pollution,random,blue,maxmin,outlier,vas,200,na,stl,3,2,hidden,blue
2024-02-28 18:27:43,2024-02-28 18:43:56,0,93.23.135.218,100,972,1,2024-02-28 18:43:56,R_3Pw2UnzPVHzykAi,,,,,47.2145,-1.5512,anonymous,EN,1,1,,2,I do not have any real strategy to pick a visualization. My brain is rather confused. I find it very difficult to evaluate.,1,,64,6,,2,0,,3,,5d7d97649911620001e4bc92,4271,na,32437,6407,14416,apps,hidden,fraud,mnist,pollution,vas,random,blue,maxmin,outlier,1000,na,lts,4,1,apps,vas
2024-02-28 18:19:41,2024-02-28 18:45:44,0,213.64.117.44,100,1562,1,2024-02-28 18:45:44,R_3CefbFac37UjAd3,,,,,56.2036,12.5709,anonymous,EN,1,2,,2,"I was trying to match, as much as possible, the patterns (or ""shapes"") that I could identify looking at the data on both the large dataset and the sample. Sometimes the sample was already lacking some elements, but still showed enough resemblance compared with the large dataset, so I never felt they were way too different and I didn't feel the need to use the button. 
When it comes to the bar graphs, I was mostly focusing on the distribution of the data. 
When it comes to the ones presenting circular or oval shapes, I focused on trying to keep the density of the data and the distance between the shapes. 
In all cases, I stopped when the shapes no longer had the same ""feeling of correlation"", or ""feeling of density"", in comparison to the large dataset.",2,,39,6,1,0,0,0,3,,5c5e0399943a720001850c2e,9611,6407,21624,14416,1898,apps,hidden,fraud,mnist,pollution,blue,maxmin,outlier,vas,random,500,na,lts,2,2,hidden,maxmin
2024-02-28 18:39:25,2024-02-28 18:46:06,0,79.147.39.24,100,400,1,2024-02-28 18:46:06,R_8f10NDY2PNDknjb,,,,,36.8108,-2.5679,anonymous,EN,1,2,,2,I have simply relied on my visual ability to see the images summarized.,1,,42,6,0,0,5,0,1,,65c670deb2b5be87cc30f5c6,na,na,375,9611,na,apps,hidden,fraud,mnist,pollution,random,blue,maxmin,outlier,vas,200,na,lts,3,3,fraud,maxmin
2024-02-28 18:24:37,2024-02-28 18:47:43,0,148.205.56.10,100,1385,1,2024-02-28 18:47:43,R_5jdOEUesF650Qf6,,,,,19.3335,-99.2067,anonymous,EN,1,,1,3,"Yes, once more instructions were provided, I judged more based on representation than density.",2,,29,7,4,2,0,,2,,613aae13b3e3966565bdcfc8,4271,na,9611,32437,844,apps,hidden,fraud,mnist,pollution,random,blue,maxmin,outlier,vas,1000,na,stl,3,5,pollution,vas
2024-02-28 18:34:12,2024-02-28 18:48:24,0,186.105.253.34,100,852,1,2024-02-28 18:48:24,R_65A5rCyfwoNU1cg,,,,,-33.5172,-70.7694,anonymous,EN,1,,2,2,"Mostly a feel thing, if the image had specific images that were needed then I stopped when the form could be the most similar, life if it there was a square then I stopped when the figure most looked like a square.",1,,31,3,0,0,0,0,2,Some shapes were too abstract to even know if it was close enough or not.,5bbfeb974c98a200010a804a,na,4271,na,14416,844,apps,hidden,fraud,mnist,pollution,blue,maxmin,outlier,vas,random,3000,na,stl,2,1,apps,blue
2024-02-28 18:25:24,2024-02-28 18:49:20,0,152.174.91.91,100,1436,1,2024-02-28 18:49:21,R_7n8tyK3GpYucdoJ,,,,,-29.907,-71.2562,anonymous,EN,1,,2,3,Just tried to figure out how close is to the original sample.,1,,28,6,3,1,0,1,2,-,60ee4a789df895b03c75495b,32437,844,32437,4271,563,apps,hidden,fraud,mnist,pollution,blue,maxmin,outlier,vas,random,1500,800,stl,2,4,mnist,vas
2024-02-28 18:27:14,2024-02-28 18:52:00,0,189.153.212.125,100,1485,1,2024-02-28 18:52:01,R_3n8avQEXnvuNoYb,,,,,25.7808,-100.3781,anonymous,EN,1,1,,2,"In general, I tried to approach from the ""fewer"" end to the ""more"" end until I started to noticed the features of the original figure. It was harder to find a pattern that approaches the original figure for the bars graphics than for the dots. At the beginning I tried the other way from the ""more"" dots end to the ""fewer"" end but I didn't feel comfortable with that strategy that´s why I changed it.",3,,22,6,1,0,0,,3,"No, everything went fine, thanks.",65c680c010d58b61cda5acec,32437,2848,32437,1898,na,apps,hidden,fraud,mnist,pollution,outlier,vas,random,blue,maxmin,1500,na,lts,5,3,fraud,random
2024-02-28 18:35:11,2024-02-28 18:56:36,0,85.240.210.45,100,1284,1,2024-02-28 18:56:36,R_82Miub6hlCf19a9,,,,,37.0157,-7.936,anonymous,EN,1,1,,2,"My reasoning strategy was to think how much would I need to know to have a good idea of what the original was, like the shape, points ratio or trajectory, and build it back without looking at the original. I adopted different stratagies with different visualizations, in the dots I looked to the ratio of dots and the shape and in the bars graph I looked to the amount of bars I would need to understand the pattern.",1,,36,2,0,0,0,0,3,everything worked correctly,612520bd6605794b27e6a0fd,32437,4271,844,1266,na,apps,hidden,fraud,mnist,pollution,outlier,vas,random,blue,maxmin,200,na,lts,5,3,fraud,random
2024-02-28 18:26:10,2024-02-28 18:58:00,0,99.240.6.189,100,1910,1,2024-02-28 18:58:01,R_1s6SttaovXuXmDe,,,,,43.6922,-79.4309,anonymous,EN,1,,1,3,"I looked if the overall shape or curve was remotely resembling the shape or pattern at all, or if sliding the bar from one end to the other produced no resemblance or similarities. In those case I chose neither sample is similar enough as the answer ",2,,33,6,43,0,7,0,3,,5d671e5f6c4d1700183102f9,na,na,14416,9611,na,apps,hidden,fraud,mnist,pollution,maxmin,outlier,vas,random,blue,2500,na,stl,1,5,pollution,blue
2024-02-28 18:54:43,2024-02-28 18:58:00,0,201.141.124.218,100,197,1,2024-02-28 18:58:01,R_30f8ANvYgmoJmaY,,,,,19.4354,-99.1427,anonymous,EN,1,,1,2,seeing if there are groups of data points and move the slider up to a point that every group is represented,1,,27,6,2,0,0,,3,,5e5c993cd0394c474f7cc502,4271,2848,1266,4271,32437,apps,hidden,fraud,mnist,pollution,outlier,vas,random,blue,maxmin,750,na,stl,5,3,fraud,random
2024-02-28 18:56:19,2024-02-28 19:01:37,0,186.104.114.48,100,318,1,2024-02-28 19:01:38,R_5SujyO9gx1CN6RM,,,,,-33.4521,-70.6536,anonymous,EN,1,,2,2,I think my choises are pretty decent to have an understanding of the original sample without having so much data,2,,54,6,0,0,0,0,3,Thanks for the opportunity,65a69ce9c8cf8262d34f646a,375,1266,4271,1898,563,apps,hidden,fraud,mnist,pollution,outlier,vas,random,blue,maxmin,3000,1600,stl,5,4,mnist,blue
2024-02-28 19:15:19,2024-02-28 19:22:26,0,84.90.227.46,100,426,1,2024-02-28 19:22:27,R_42y1oQPbjARI934,,,,,40.6642,-7.9072,anonymous,EN,1,2,,2,maintaining a perefical view,1,,23,6,2,3,1,,2,,647922d23b058e3c3bf8a974,na,na,32437,9611,32437,apps,hidden,fraud,mnist,pollution,vas,random,blue,maxmin,outlier,1000,na,lts,4,3,fraud,blue
2024-02-28 19:18:45,2024-02-28 19:31:09,0,201.145.79.254,100,744,1,2024-02-28 19:31:10,R_67eURS3QqGB4Kev,,,,,19.6371,-99.1958,anonymous,EN,1,1,,2,"I was looking out for trends, for subgroups, and the maximum and minimum values of y depending on x.",2,,37,9,1,3,4,0,3,"I used to use statistics six years ago, but not anymore.",613a972033d79df11a6570de,na,9611,na,9611,2848,apps,hidden,fraud,mnist,pollution,blue,maxmin,outlier,vas,random,1000,1600,lts,2,2,hidden,maxmin
2024-02-28 18:21:25,2024-02-28 19:43:32,0,149.167.136.126,100,4927,1,2024-02-28 19:43:33,R_4LSUmQrZW7a6QWC,,,,,-27.5126,153.029,anonymous,EN,1,,2,2,I stopped at the point where the sample showed a similar pattern or geometry to the dataset.,1,,37,8,2,4,12,,3,"Interesting survey, thank you.",65620fdfa2d285a69c85464f,6407,na,6407,4271,375,apps,hidden,fraud,mnist,pollution,maxmin,outlier,vas,random,blue,3000,na,stl,1,3,fraud,vas
